Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20.0,DET,NBA,SF,10.0,0.0,6.2,0.8,2.1,0.381,0.4,1.1,0.364,0.4,1.0,0.4,0.476,0.0,0.3,0.0,0.1,0.9,1.0,0.5,0.2,0.0,0.2,1.0,2.0
2020-21,21.0,SAC,NBA,SF,6.0,1.0,14.2,2.8,5.7,0.5,0.7,1.8,0.364,2.2,3.8,0.565,0.559,1.0,1.0,1.0,0.8,2.2,3.0,1.5,1.2,0.5,0.7,1.5,7.3
2021-22,22.0,SAC,NBA,SF,3.0,0.0,16.3,2.3,7.0,0.333,1.3,4.7,0.286,1.0,2.3,0.429,0.429,2.0,2.3,0.857,0.0,2.3,2.3,0.3,0.7,0.0,0.0,2.3,8.0
Career,,,NBA,,19.0,1.0,10.3,1.7,4.0,0.421,0.6,1.9,0.333,1.1,2.1,0.5,0.5,0.6,0.8,0.75,0.3,1.5,1.8,0.8,0.6,0.2,0.3,1.4,4.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,DET,NBA,,10.0,0.0,6.2,0.8,2.1,0.381,0.4,1.1,0.364,0.4,1.0,0.4,0.476,0.0,0.3,0.0,0.1,0.9,1.0,0.5,0.2,0.0,0.2,1.0,2.0
2 seasons,,SAC,NBA,,9.0,1.0,14.9,2.7,6.1,0.436,0.9,2.8,0.32,1.8,3.3,0.533,0.509,1.3,1.4,0.923,0.6,2.2,2.8,1.1,1.0,0.3,0.4,1.8,7.6
