,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3227,6575,0.491,439,1207,0.364,2788,5368,0.519,1654,2233,0.741,872,2588,3460,2187,675,400,1246,1859,8547
1,Team/G,,240.9,39.4,80.2,0.491,5.4,14.7,0.364,34.0,65.5,0.519,20.2,27.2,0.741,10.6,31.6,42.2,26.7,8.2,4.9,15.2,22.7,104.2
2,Lg Rank,,25,3,23,2.0,23,25,7.0,2,10,5.0,3,2,23.0,20,9,12,1,4,16,26,29,4
3,Year/Year,,-0.6%,2.7%,-0.7%,0.016,12.0%,7.6%,0.014,1.3%,-2.4%,0.019,-8.8%,-5.1%,-0.031,-7.2%,6.8%,2.9%,8.1%,-6.1%,7.0%,3.0%,1.6%,0.6%
4,Opponent,82.0,19755,2908,6471,0.449,552,1559,0.354,2356,4912,0.48,1741,2286,0.762,837,2376,3213,1628,632,445,1238,1818,8109
5,Opponent/G,,240.9,35.5,78.9,0.449,6.7,19.0,0.354,28.7,59.9,0.48,21.2,27.9,0.762,10.2,29.0,39.2,19.9,7.7,5.4,15.1,22.2,98.9
6,Lg Rank,,25,4,6,8.0,20,22,16.0,3,4,10.0,28,28,19.0,7,4,3,8,23,26,5,5,12
7,Year/Year,,-0.6%,-3.7%,-0.6%,-0.014,3.4%,5.4%,-0.007,-5.2%,-2.3%,-0.014,2.2%,2.4%,-0.001,-7.8%,-0.7%,-2.7%,-0.7%,-4.0%,5.0%,-6.4%,-7.8%,-2.0%
