Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,22.0,DEN,NBA,PG,3,0,8.3,1.3,2.0,0.667,0.0,0.3,0.0,1.3,1.7,0.8,0.667,0.7,0.7,1.0,0.0,0.7,0.7,2.3,1.0,0.0,0.3,0.3,3.3
2018-19,23.0,DEN,NBA,PG,82,6,24.0,4.2,8.6,0.493,1.1,2.8,0.414,3.1,5.8,0.531,0.56,0.8,1.0,0.802,0.4,1.9,2.4,3.6,0.9,0.0,0.6,1.2,10.4
2019-20,24.0,DEN,NBA,PG,73,12,22.4,3.6,7.8,0.459,0.9,2.4,0.378,2.7,5.4,0.495,0.517,1.0,1.2,0.843,0.3,1.5,1.9,3.5,0.8,0.2,0.7,1.0,9.0
2020-21,25.0,DEN,NBA,PG,47,13,25.4,4.0,8.2,0.481,1.1,2.9,0.381,2.9,5.4,0.534,0.547,1.2,1.6,0.795,0.2,1.8,2.0,3.2,0.7,0.3,0.7,1.0,10.2
2021-22,26.0,DEN,NBA,PG,18,18,29.4,4.9,10.7,0.458,1.2,3.7,0.313,3.7,6.9,0.536,0.513,0.3,0.4,0.625,0.3,2.3,2.7,4.0,0.8,0.1,1.3,1.8,11.2
Career,,,NBA,,223,49,24.0,4.0,8.3,0.477,1.0,2.7,0.384,2.9,5.6,0.522,0.539,0.9,1.1,0.81,0.3,1.8,2.1,3.5,0.8,0.2,0.7,1.1,9.9
