,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,41,41,41,41,-0.1,-0.62,-0.72,102.3,102.4,89.1,0.293,0.252,0.46,14.1,30.6,0.22,0.476,15.0,71.3,0.218,New Orleans Arena,587613
1,Lg Rank,14,14,14,14,14.0,24.0,18.0,14.0,12.0,20.0,19.0,2.0,22.0,15.0,7.0,18.0,16.0,8.0,16.0,11.0,,28
