,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,2,Brandon Bass,PF,6-8,250,"April 30, 1985",United States,10,LSU
1,28,Tarik Black,C,6-9,250,"November 22, 1991",United States,1,"Memphis, Kansas"
2,3,Anthony Brown,SF,6-7,210,"October 10, 1992",United States,R,Stanford
3,24,Kobe Bryant,SF,6-6,212,"August 23, 1978",United States,19,
4,6,Jordan Clarkson,SG,6-4,194,"June 7, 1992",United States,1,"Tulsa, Missouri"
5,17,Roy Hibbert,C,7-2,270,"December 11, 1986",United States,7,Georgetown
6,9,Marcelo Huertas,PG,6-3,200,"May 25, 1983",Brazil,R,
7,4,Ryan Kelly,PF,6-11,230,"April 9, 1991",United States,2,Duke
8,7,Larry Nance,PF,6-7,245,"January 1, 1993",United States,R,Wyoming
9,30,Julius Randle,PF,6-8,250,"November 29, 1994",United States,1,Kentucky
10,1,D'Angelo Russell,PG,6-4,193,"February 23, 1996",United States,R,Ohio State
11,50,Robert Sacre,C,7-0,270,"June 6, 1989",United States,3,Gonzaga
12,23,Lou Williams,SG,6-1,175,"October 27, 1986",United States,10,
13,37,Metta World Peace,SF,6-7,260,"November 13, 1979",United States,15,St. John's
14,0,Nick Young,SG,6-7,210,"June 1, 1985",United States,8,USC
