,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,60,22,57,25,5.41,0.23,5.65,105.6,99.7,90.0,0.348,0.202,0.497,15.1,28.8,0.253,0.453,14.2,71.3,0.199,SBC Center,735970
1,Lg Rank,1,28,3,3,3.0,12.0,3.0,7.0,3.0,20.0,2.0,7.0,4.0,24.0,13.0,6.0,2.0,12.0,17.0,3.0,,11
