,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19955,3022,6784,0.445,563,1596,0.353,2459,5188,0.474,1307,1714,0.763,794,2654,3448,1726,630,350,1222,1678,7914
1,Team/G,,243.4,36.9,82.7,0.445,6.9,19.5,0.353,30.0,63.3,0.474,15.9,20.9,0.763,9.7,32.4,42.0,21.0,7.7,4.3,14.9,20.5,96.5
2,Lg Rank,,2,22,14,21.0,21,21,21.0,15,10,25.0,25,26,12.0,24,12,21,22,16,22,17,16,25
3,Year/Year,,0.9%,-2.3%,-1.7%,-0.003,11.3%,3.8%,0.024,-4.9%,-3.3%,-0.008,27.4%,26.1%,0.007,-10.8%,1.6%,-1.5%,-7.7%,19.3%,-2.2%,2.6%,5.5%,2.5%
4,Opponent,82.0,19955,3126,6861,0.456,659,1778,0.371,2467,5083,0.485,1449,1881,0.77,859,2746,3605,1848,581,445,1146,1500,8360
5,Opponent/G,,243.4,38.1,83.7,0.456,8.0,21.7,0.371,30.1,62.0,0.485,17.7,22.9,0.77,10.5,33.5,44.0,22.5,7.1,5.4,14.0,18.3,102.0
6,Lg Rank,,2,20,21,13.0,16,13,26.0,17,18,12.0,13,12,29.0,10,27,27,21,5,22,23,30,17
7,Year/Year,,0.9%,-1.4%,0.3%,-0.008,6.8%,3.3%,0.012,-3.3%,-0.7%,-0.013,8.5%,3.9%,0.033,-3.3%,4.9%,2.8%,-5.0%,-1.9%,3.5%,12.4%,10.9%,0.8%
