,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,57,25,54,28,4.72,0.06,4.78,108.8,103.7,92.8,0.289,0.227,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877
1,Lg Rank,3,28,5,5,6.0,13.0,5.0,11.0,4.0,14.0,19.0,12.0,15.0,5.0,7.0,18.0,6.0,19.0,9.0,2.0,,7
