,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,44,38,43,39,0.83,0.15,0.98,108.8,108.0,96.0,0.268,0.332,0.511,13.2,25.9,0.202,0.503,12.1,76.2,0.225,Moda Center,794085
1,Lg Rank,12,18,13,13,13.0,11.0,13.0,6.0,20.0,13.0,17.0,7.0,8.0,16.0,3.0,19.0,15.0,25.0,13.0,26.0,,8
