Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,22.0,IND,NBA,PG,50.0,0.0,12.9,2.1,5.2,0.401,0.9,2.5,0.339,1.2,2.7,0.459,0.483,0.8,1.0,0.82,0.1,1.2,1.3,1.7,0.4,0.3,0.8,1.4,5.9
2019-20,23.0,IND,NBA,PG,66.0,33.0,24.5,3.5,8.5,0.414,1.3,3.3,0.394,2.2,5.2,0.427,0.491,1.1,1.3,0.851,0.3,2.0,2.4,3.4,0.8,0.2,1.3,1.8,9.5
2020-21,24.0,IND,NBA,PG,66.0,8.0,17.8,2.6,6.6,0.39,1.0,2.8,0.368,1.6,3.8,0.406,0.467,1.0,1.3,0.819,0.2,1.1,1.3,1.9,0.7,0.2,1.0,1.4,7.2
2021-22,25.0,WAS,NBA,PG,21.0,6.0,17.5,2.2,5.3,0.411,0.6,1.7,0.343,1.6,3.7,0.442,0.464,0.5,0.6,0.769,0.2,1.5,1.7,1.9,0.5,0.4,1.2,1.6,5.4
Career,,,NBA,,203.0,47.0,18.8,2.7,6.8,0.403,1.0,2.8,0.37,1.7,4.0,0.427,0.48,1.0,1.1,0.828,0.2,1.5,1.7,2.3,0.7,0.2,1.1,1.6,7.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,IND,NBA,,182.0,41.0,18.9,2.8,6.9,0.403,1.1,2.9,0.372,1.7,4.0,0.425,0.481,1.0,1.2,0.832,0.2,1.5,1.7,2.4,0.7,0.2,1.1,1.6,7.7
1 season,,WAS,NBA,,21.0,6.0,17.5,2.2,5.3,0.411,0.6,1.7,0.343,1.6,3.7,0.442,0.464,0.5,0.6,0.769,0.2,1.5,1.7,1.9,0.5,0.4,1.2,1.6,5.4
