,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,51,31,47,35,2.07,0.39,2.46,106.1,103.8,91.9,0.268,0.118,0.488,12.9,28.2,0.206,0.472,12.7,72.9,0.203,Target Center,643684
1,Lg Rank,4,26,12,12,12.0,8.0,10.0,5.0,16.0,9.0,25.0,28.0,6.0,4.0,16.0,23.0,14.0,26.0,7.0,4.0,,18
