,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3497,7706,0.454,932,2677,0.348,2565,5029,0.51,1461,2049,0.713,1031,2911,3942,1917,766,425,1145,1839,9387
1,Team/G,,242.1,42.6,94.0,0.454,11.4,32.6,0.348,31.3,61.3,0.51,17.8,25.0,0.713,12.6,35.5,48.1,23.4,9.3,5.2,14.0,22.4,114.5
2,Lg Rank,,7,5,1,18.0,13,13,22.0,8,8,19.0,14,6,28.0,1,11,2,23,1,12,14,27,7
3,Year/Year,,0.1%,6.9%,6.7%,0.001,5.8%,7.5%,-0.006,7.3%,6.3%,0.005,2.8%,3.2%,-0.003,0.7%,9.0%,6.7%,9.5%,3.1%,3.2%,-0.2%,11.3%,6.1%
4,Opponent,82.0,19855,3343,7272,0.46,922,2592,0.356,2421,4680,0.517,1500,1971,0.761,811,2936,3747,2039,672,415,1372,1844,9108
5,Opponent/G,,242.1,40.8,88.7,0.46,11.2,31.6,0.356,29.5,57.1,0.517,18.3,24.0,0.761,9.9,35.8,45.7,24.9,8.2,5.1,16.7,22.5,111.1
6,Lg Rank,,7,13,12,17.0,13,12,16.0,11,16,15.0,23,23,9.0,8,26,18,20,24,16,1,3,15
7,Year/Year,,0.1%,5.9%,5.6%,0.001,0.2%,3.4%,-0.011,8.3%,6.9%,0.007,12.6%,13.7%,-0.008,3.8%,9.7%,8.4%,6.7%,6.7%,10.1%,4.3%,5.4%,6.4%
