,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3179,7063,0.45,738,1967,0.375,2441,5096,0.479,1008,1371,0.735,777,2578,3355,1768,643,340,1125,1639,8104
1,Team/G,,240.9,38.8,86.1,0.45,9.0,24.0,0.375,29.8,62.1,0.479,12.3,16.7,0.735,9.5,31.4,40.9,21.6,7.8,4.1,13.7,20.0,98.8
2,Lg Rank,,18,21,15,22.0,26,28,3.0,12,3,29.0,30,30,28.0,19,29,28,25,11,25,9,19,30
3,Year/Year,,-0.6%,2.4%,4.9%,-0.011,0.1%,0.4%,-0.001,3.1%,6.7%,-0.017,-32.0%,-28.3%,-0.04,8.7%,-2.8%,-0.4%,-4.1%,2.6%,4.9%,-6.3%,-1.7%,-3.9%
4,Opponent,82.0,19755,3177,6759,0.47,976,2586,0.377,2201,4173,0.527,1347,1760,0.765,745,2843,3588,1939,636,389,1176,1422,8677
5,Opponent/G,,240.9,38.7,82.4,0.47,11.9,31.5,0.377,26.8,50.9,0.527,16.4,21.5,0.765,9.1,34.7,43.8,23.6,7.8,4.7,14.3,17.3,105.8
6,Lg Rank,,18,10,2,25.0,29,28,29.0,2,1,26.0,17,17,13.0,7,23,20,18,17,14,12,30,14
7,Year/Year,,-0.6%,0.8%,-1.0%,0.008,8.9%,5.0%,0.014,-2.5%,-4.3%,0.01,-12.9%,-11.5%,-0.012,-9.8%,5.7%,2.1%,-0.1%,-8.4%,-7.4%,2.7%,-13.6%,-0.8%
