,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,53,29,53,29,4.0,-0.27,3.73,108.4,104.0,90.2,0.292,0.254,0.501,13.6,26.4,0.235,0.479,11.9,75.3,0.192,Toyota Center,717669
1,Lg Rank,8,23,6,6,6.0,23.0,6.0,14.0,4.0,19.0,20.0,5.0,13.0,21.0,17.0,16.0,4.0,28.0,4.0,2.0,,16
