Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015-16,23.0,LAL,NBA,PF,63.0,1266.0,13.4,0.544,0.033,0.157,8.3,18.6,13.3,5.7,2.1,1.4,11.3,12.6,1.3,0.9,2.2,0.083,-1.7,0.2,-1.5,0.2
2016-17,24.0,LAL,NBA,PF,63.0,1442.0,15.7,0.567,0.1,0.222,8.8,19.6,14.0,9.7,2.8,2.2,12.4,13.4,2.1,1.5,3.5,0.118,-0.6,1.2,0.6,1.0
2017-18,25.0,TOT,NBA,C,66.0,1421.0,20.2,0.605,0.029,0.332,12.4,22.0,17.3,8.6,3.0,2.2,9.7,15.9,3.5,2.3,5.8,0.196,0.9,1.5,2.4,1.6
2017-18,25.0,LAL,NBA,C,42.0,922.0,19.4,0.618,0.016,0.344,12.6,20.2,16.4,9.2,3.1,1.8,12.3,15.3,2.1,1.5,3.7,0.191,0.6,1.8,2.4,1.0
2017-18,25.0,CLE,NBA,C,24.0,499.0,21.5,0.585,0.05,0.313,12.1,25.5,18.9,7.6,2.8,3.1,5.2,17.0,1.4,0.7,2.1,0.206,1.5,0.7,2.2,0.5
2018-19,26.0,CLE,NBA,C,67.0,1795.0,18.6,0.583,0.205,0.28,10.0,24.9,17.1,17.8,2.8,1.9,15.3,15.5,3.3,1.6,4.9,0.131,1.0,1.4,2.4,2.0
2019-20,27.0,CLE,NBA,PF,56.0,1472.0,17.3,0.608,0.369,0.172,7.9,23.1,15.4,12.3,1.9,1.3,11.5,15.2,2.8,1.1,3.9,0.128,1.4,0.4,1.7,1.4
2020-21,28.0,CLE,NBA,PF,35.0,1091.0,13.2,0.557,0.419,0.18,5.4,19.0,12.1,14.4,2.8,1.4,15.8,13.9,0.5,1.3,1.8,0.08,-1.1,1.7,0.6,0.7
2021-22,29.0,POR,NBA,PF,16.0,304.0,17.1,0.64,0.308,0.231,8.1,20.1,14.1,11.9,1.8,2.4,16.5,14.6,0.6,0.2,0.9,0.136,0.6,0.7,1.3,0.3
Career,,,NBA,,366.0,8791.0,16.7,0.583,0.194,0.231,9.0,21.4,15.0,11.7,2.5,1.8,12.8,14.5,14.2,8.9,23.0,0.126,0.1,1.1,1.2,7.1
,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,CLE,NBA,,182.0,4857.0,17.3,0.586,0.282,0.229,8.5,23.1,15.6,14.3,2.5,1.7,13.1,15.2,8.0,4.7,12.8,0.126,0.7,1.1,1.8,4.7
3 seasons,,LAL,NBA,,168.0,3630.0,15.8,0.574,0.055,0.234,9.6,19.4,14.3,8.2,2.6,1.8,12.0,13.6,5.5,3.9,9.4,0.124,-0.7,1.0,0.3,2.2
1 season,,POR,NBA,,16.0,304.0,17.1,0.64,0.308,0.231,8.1,20.1,14.1,11.9,1.8,2.4,16.5,14.6,0.6,0.2,0.9,0.136,0.6,0.7,1.3,0.3
