,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,66.0,15915,2471,5516,0.448,349,963,0.362,2122,4553,0.466,889,1198,0.742,704,2144,2848,1453,526,340,738,1157,6180
1,Team/G,,241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69.0,0.466,13.5,18.2,0.742,10.7,32.5,43.2,22.0,8.0,5.2,11.2,17.5,93.6
2,Lg Rank,,23,9,5,15.0,24,25,8.0,4,3,25.0,30,30,21.0,22,6,7,10,14,13,1,4,22
3,Year/Year,,-0.8%,-1.8%,1.1%,-0.013,-2.1%,-4.1%,0.007,-1.7%,2.3%,-0.019,-22.5%,-19.6%,-0.028,2.9%,3.3%,3.2%,-3.0%,5.2%,19.0%,-13.7%,-9.7%,-5.4%
4,Opponent,66.0,15915,2263,5302,0.427,357,1070,0.334,1906,4232,0.45,1017,1352,0.752,706,2181,2887,1293,391,316,918,1070,5900
5,Opponent/G,,241.1,34.3,80.3,0.427,5.4,16.2,0.334,28.9,64.1,0.45,15.4,20.5,0.752,10.7,33.0,43.7,19.6,5.9,4.8,13.9,16.2,89.4
6,Lg Rank,,23,3,11,3.0,3,2,6.0,10,21,3.0,6,6,14.0,5,29,25,7,1,12,21,30,3
7,Year/Year,,-0.8%,-6.2%,-0.8%,-0.024,-5.2%,-3.3%,-0.007,-6.3%,-0.1%,-0.03,-17.7%,-15.5%,-0.021,-0.4%,3.9%,2.8%,-8.8%,-16.7%,4.4%,-2.4%,-13.9%,-8.3%
