,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2018-19,23.0,DEN,NBA,PG,16.0,57.0,8.3,0.413,0.261,0.478,1.9,3.8,2.8,32.1,0.0,0.0,9.7,23.1,0.0,0.0,0.0,0.021,-4.7,-4.8,-9.5,-0.1
1,2019-20,24.0,ATL,NBA,PG,34.0,430.0,11.6,0.507,0.458,0.158,2.7,15.5,9.0,18.0,1.3,0.8,12.5,22.4,-0.1,0.2,0.1,0.013,-1.6,-1.3,-2.9,-0.1
2,2020-21,25.0,ATL,NBA,PG,47.0,620.0,9.2,0.471,0.462,0.193,1.4,10.6,6.1,21.6,1.3,0.0,13.0,19.5,-0.2,0.4,0.2,0.013,-2.7,-0.8,-3.5,-0.2
3,Career,,,NBA,,97.0,1107.0,10.1,0.483,0.45,0.193,2.0,12.1,7.1,20.8,1.3,0.3,12.6,20.8,-0.3,0.6,0.3,0.013,-2.3,-1.2,-3.6,-0.4
4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,ATL,NBA,,81.0,1050.0,10.2,0.488,0.46,0.177,2.0,12.6,7.3,20.1,1.3,0.3,12.7,20.7,-0.3,0.5,0.3,0.013,-2.2,-1.0,-3.2,-0.3
6,1 season,,DEN,NBA,,16.0,57.0,8.3,0.413,0.261,0.478,1.9,3.8,2.8,32.1,0.0,0.0,9.7,23.1,0.0,0.0,0.0,0.021,-4.7,-4.8,-9.5,-0.1
