,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,42,30,41,31,2.26,-0.01,2.26,115.4,113.0,97.3,0.242,0.436,0.55,11.1,21.1,0.189,0.534,11.5,77.8,0.197,American Airlines Center,94849
1,Lg Rank,8,21,11,11,11.0,13.0,9.0,9.0,20.0,24.0,15.0,6.0,8.0,3.0,23.0,16.0,11.0,25.0,17.0,19.0,,5
