,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,3403,7406,0.459,761,2185,0.348,2642,5221,0.506,1538,2044,0.752,1045,2496,3541,1833,744,377,1082,1875,9105
1,Team/G,,241.2,41.5,90.3,0.459,9.3,26.6,0.348,32.2,63.7,0.506,18.8,24.9,0.752,12.7,30.4,43.2,22.4,9.1,4.6,13.2,22.9,111.0
2,Lg Rank,,18,1,1,12.0,2,1,23.0,6,12,6.0,14,16,18.0,5,14,6,8,2,19,7,27,1
3,Year/Year,,0.1%,4.4%,5.1%,-0.003,8.7%,11.1%,-0.008,3.2%,2.8%,0.002,1.5%,-3.3%,0.035,11.2%,1.6%,4.3%,-6.0%,-0.8%,-19.1%,-17.3%,-3.0%,4.2%
4,Opponent,82.0,19780,3273,6998,0.468,572,1556,0.368,2701,5442,0.496,1806,2378,0.759,1053,2803,3856,1939,567,413,1384,1736,8924
5,Opponent/G,,241.2,39.9,85.3,0.468,7.0,19.0,0.368,32.9,66.4,0.496,22.0,29.0,0.759,12.8,34.2,47.0,23.6,6.9,5.0,16.9,21.2,108.8
6,Lg Rank,,18,26,25,25.0,21,22,20.0,27,25,23.0,28,28,20.0,29,30,30,26,10,20,1,14,30
7,Year/Year,,0.1%,3.2%,1.8%,0.006,-6.1%,-6.5%,0.002,5.4%,4.5%,0.004,-0.4%,-1.7%,0.01,-2.0%,2.6%,1.3%,-4.2%,-16.6%,3.5%,-9.2%,-5.2%,1.8%
