Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,22.0,CHI,NBA,SG,25,2,17.9,2.4,4.8,0.504,0.7,1.6,0.415,1.8,3.2,0.55,0.574,0.4,0.8,0.579,0.5,1.6,2.1,1.2,0.4,0.2,0.8,1.5,6.0
Career,,,NBA,,25,2,17.9,2.4,4.8,0.504,0.7,1.6,0.415,1.8,3.2,0.55,0.574,0.4,0.8,0.579,0.5,1.6,2.1,1.2,0.4,0.2,0.8,1.5,6.0
