,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,56,17,57,16,10.08,-0.67,9.41,112.4,102.9,105.1,0.271,0.428,0.552,12.9,20.7,0.201,0.489,12.0,81.6,0.178,Fiserv Forum,549036
1,Lg Rank,1,30,1,1,1.0,28.0,1.0,8.0,1.0,1.0,7.0,4.0,1.0,14.0,26.0,15.0,1.0,24.0,1.0,6.0,,19
