Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,20.0,HOU,NBA,SG,8,0,6.8,0.9,2.4,0.368,0.1,0.6,0.2,0.8,1.8,0.429,0.395,0.3,0.3,1.0,0.3,0.8,1.0,0.8,0.5,0.0,0.5,0.4,2.1
Career,,,NBA,,8,0,6.8,0.9,2.4,0.368,0.1,0.6,0.2,0.8,1.8,0.429,0.395,0.3,0.3,1.0,0.3,0.8,1.0,0.8,0.5,0.0,0.5,0.4,2.1
