Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,20.0,ATL,NBA,SF,58,34,26.7,3.7,9.6,0.384,1.4,4.3,0.332,2.2,5.2,0.428,0.459,1.7,2.2,0.802,0.6,3.1,3.7,1.5,1.1,0.5,1.7,2.3,10.5
2020-21,21.0,ATL,NBA,SF,26,21,28.8,3.7,10.1,0.365,1.3,4.8,0.262,2.4,5.3,0.46,0.428,2.6,3.2,0.817,0.8,3.2,4.0,1.3,1.3,0.3,1.3,2.6,11.2
2021-22,22.0,ATL,NBA,SF,11,0,22.4,4.1,10.1,0.405,1.5,4.4,0.354,2.5,5.7,0.444,0.482,2.2,2.5,0.889,0.8,1.8,2.6,0.8,1.3,0.1,1.6,1.4,11.9
Career,,,NBA,,95,55,26.8,3.7,9.8,0.381,1.4,4.5,0.314,2.3,5.3,0.438,0.453,2.0,2.5,0.817,0.7,3.0,3.7,1.4,1.1,0.4,1.6,2.3,10.9
