,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,3,Grayson Allen,SG,6-4,198,"October 8, 1995",United States,2,Duke
1,1,Kyle Anderson,PF,6-9,230,"September 20, 1993",United States,6,UCLA
2,22,Desmond Bane,SG,6-5,215,"June 25, 1998",United States,R,TCU
3,24,Dillon Brooks,SF,6-7,225,"January 22, 1996",Canada,3,Oregon
4,15,Brandon Clarke,PF,6-8,215,"September 19, 1996",Canada,1,"San Jose State, Gonzaga"
5,14,Gorgui Dieng,C,6-10,252,"January 18, 1990",Senegal,7,Louisville
6,10,Tim Frazier,PG,6-0,170,"November 1, 1990",United States,6,Penn State
7,13,Jaren Jackson,C,6-11,242,"September 15, 1999",United States,2,Michigan State
8,21,Tyus Jones,PG,6-0,196,"May 10, 1996",United States,5,Duke
9,46,John Konchar,SG,6-5,210,"March 22, 1996",United States,1,Purdue-Fort Wayne
10,30,Sean McDermott,SF,6-6,195,"November 3, 1996",United States,R,Butler
11,0,De'Anthony Melton,PG,6-2,200,"May 28, 1998",United States,2,USC
12,12,Ja Morant,PG,6-3,174,"August 10, 1999",United States,1,Murray State
13,4,Jontay Porter,PF,6-11,240,"November 15, 1999",United States,R,Missouri
14,35,Killian Tillie,C,6-9,220,"March 5, 1998",France,R,Gonzaga
15,2,Xavier Tillman,PF,6-8,245,"January 12, 1999",United States,R,Michigan State
16,17,Jonas Valanciunas,C,6-11,265,"May 6, 1992",Lithuania,8,
17,7,Justise Winslow,SF,6-6,222,"March 26, 1996",United States,5,Duke
