,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3127,6876,0.455,743,2145,0.346,2384,4731,0.504,1376,1759,0.782,836,2477,3313,1772,586,305,1148,1638,8373
1,Team/G,,242.4,38.1,83.9,0.455,9.1,26.2,0.346,29.1,57.7,0.504,16.8,21.5,0.782,10.2,30.2,40.4,21.6,7.1,3.7,14.0,20.0,102.1
2,Lg Rank,,5,12,6,20.0,2,2,19.0,28,29,8.0,26,28,4.0,23,20,23,13,16,29,13,9,9
3,Year/Year,,0.4%,-1.0%,-3.0%,0.01,-9.7%,-6.1%,-0.014,2.1%,-1.6%,0.018,-7.7%,-7.4%,-0.002,-8.2%,-2.7%,-4.1%,2.0%,-3.9%,49.5%,-2.2%,-2.0%,-2.9%
4,Opponent,82.0,19880,3352,6902,0.486,553,1571,0.352,2799,5331,0.525,1429,1896,0.754,959,2724,3683,1723,585,368,1182,1576,8686
5,Opponent/G,,242.4,40.9,84.2,0.486,6.7,19.2,0.352,34.1,65.0,0.525,17.4,23.1,0.754,11.7,33.2,44.9,21.0,7.1,4.5,14.4,19.2,105.9
6,Lg Rank,,5,29,27,30.0,21,23,14.0,29,23,30.0,9,9,9.0,27,28,28,18,17,13,13,29,28
7,Year/Year,,0.4%,-0.8%,-2.0%,0.006,-3.2%,-3.3%,0.001,-0.3%,-1.6%,0.007,-5.6%,-5.1%,-0.004,0.5%,-3.6%,-2.6%,-2.9%,-10.6%,-15.8%,-0.5%,-1.0%,-1.8%
