Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2019-20,21.0,BOS,NBA,PF,69,1043,7.9,0.505,0.455,0.256,6.1,12.1,9.1,8.5,1.4,3.2,17.6,11.6,0.1,1.4,1.6,0.071,-4.1,1.4,-2.7,-0.2
2020-21,22.0,BOS,NBA,PF,63,1138,7.5,0.546,0.522,0.206,4.7,12.8,8.7,7.4,1.4,2.0,17.2,12.3,0.1,1.0,1.1,0.046,-4.0,0.0,-4.0,-0.6
2021-22,23.0,BOS,NBA,PF,20,425,13.9,0.675,0.68,0.17,3.4,14.0,8.6,8.1,0.6,2.5,7.7,12.0,1.0,0.4,1.4,0.157,0.6,-0.7,-0.1,0.2
Career,,,NBA,,152,2606,8.7,0.553,0.525,0.219,5.0,12.7,8.9,7.9,1.3,2.5,15.8,12.0,1.2,2.8,4.0,0.074,-3.3,0.4,-2.9,-0.6
