,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,42,Charlie Bell,SG,6-3,200,"March 12, 1979",United States,3,Michigan State
1,6,Andrew Bogut,C,7-0,260,"November 28, 1984",Australia,2,Utah
2,50,Dan Gadzuric,C,6-11,240,"February 2, 1978",Netherlands,5,UCLA
3,12,Royal Ivey,PG,6-3,200,"December 20, 1981",United States,3,Texas
4,9,Yi Jianlian,PF,7-0,240,"October 27, 1987",China,R,
5,24,Desmond Mason,SF,6-7,224,"October 11, 1977",United States,7,Oklahoma State
6,22,Michael Redd,SG,6-6,220,"August 24, 1979",United States,7,Ohio State
7,51,Michael Ruffin,C,6-9,246,"January 21, 1977",United States,7,Tulsa
8,7,Ramon Sessions,PG,6-3,190,"April 11, 1986",United States,R,Nevada
9,21,Bobby Simmons,SF,6-7,210,"June 2, 1980",United States,5,DePaul
10,20,Awvee Storey,SG,6-6,222,"April 18, 1977",United States,2,"Illinois, Arizona State"
11,31,Charlie Villanueva,PF,6-11,232,"August 24, 1984",United States,2,UConn
12,43,Jake Voskuhl,C,6-11,245,"November 1, 1977",United States,7,UConn
13,25,Mo Williams,PG,6-1,198,"December 19, 1982",United States,4,Alabama
