Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2013-14,23.0,BRK,NBA,C,70.0,1275.0,19.0,0.67,0.01,0.646,9.3,19.6,14.5,8.1,2.0,3.6,16.6,17.1,3.0,1.7,4.7,0.176,0.2,0.8,1.0,1.0
2014-15,24.0,BRK,NBA,C,82.0,1743.0,18.0,0.57,0.006,0.648,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,2.5,2.3,4.8,0.131,-0.2,0.3,0.1,0.9
2015-16,25.0,POR,NBA,C,82.0,2084.0,17.2,0.564,0.008,0.648,10.4,22.2,16.3,16.2,1.6,3.2,18.8,17.1,3.4,2.7,6.1,0.14,0.0,1.6,1.5,1.9
2016-17,26.0,TOT,NBA,C,81.0,2148.0,18.1,0.558,0.01,0.482,8.8,22.4,15.6,19.8,1.6,3.4,15.1,18.1,3.6,2.4,6.0,0.135,0.6,1.4,2.0,2.2
2016-17,26.0,POR,NBA,C,54.0,1516.0,18.9,0.552,0.011,0.507,8.7,22.9,15.8,21.4,1.6,3.3,14.0,18.3,2.8,1.8,4.6,0.147,1.2,1.6,2.8,1.8
2016-17,26.0,DEN,NBA,C,27.0,632.0,16.3,0.571,0.006,0.42,8.8,21.3,15.1,15.9,1.5,3.6,17.7,17.5,0.8,0.6,1.4,0.107,-1.1,1.0,-0.1,0.3
2017-18,27.0,DEN,NBA,C,74.0,1439.0,16.9,0.586,0.003,0.486,10.4,20.9,15.6,14.4,1.7,4.7,18.7,16.6,1.8,1.8,3.6,0.12,-1.0,1.4,0.5,0.9
2018-19,28.0,DEN,NBA,C,82.0,1731.0,17.8,0.602,0.023,0.448,10.3,22.5,16.4,19.5,1.9,3.9,19.2,16.2,2.9,2.9,5.8,0.16,-0.5,2.6,2.1,1.8
2019-20,29.0,DEN,NBA,C,61.0,1057.0,18.8,0.613,0.017,0.538,10.4,23.2,16.8,20.9,1.5,3.3,18.7,18.0,2.0,1.4,3.4,0.153,0.3,1.7,2.0,1.1
2020-21,30.0,DET,NBA,C,56.0,1499.0,18.7,0.638,0.018,0.444,10.6,28.1,19.3,21.0,1.4,2.9,18.7,16.3,3.0,2.1,5.1,0.164,0.3,1.8,2.1,1.5
2021-22,31.0,CHO,NBA,C,14.0,380.0,13.5,0.535,0.0,0.479,8.8,21.3,14.8,13.2,1.5,4.0,15.7,11.1,0.4,0.3,0.7,0.091,-1.8,0.5,-1.3,0.1
Career,,,NBA,,602.0,13356.0,17.9,0.592,0.011,0.541,10.1,22.5,16.3,15.8,1.7,3.5,17.3,17.2,22.6,17.5,40.2,0.144,-0.1,1.4,1.3,11.3
,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,244.0,4859.0,17.6,0.596,0.013,0.475,10.1,22.0,16.1,17.8,1.7,4.0,18.8,16.9,7.5,6.6,14.2,0.14,-0.5,1.9,1.3,4.1
2 seasons,,BRK,NBA,,152.0,3018.0,18.4,0.609,0.008,0.647,10.5,20.8,15.6,7.4,2.0,3.2,15.3,18.3,5.5,4.0,9.4,0.15,0.0,0.5,0.5,1.9
2 seasons,,POR,NBA,,136.0,3600.0,17.9,0.559,0.009,0.583,9.7,22.5,16.1,18.4,1.6,3.2,16.7,17.6,6.2,4.5,10.7,0.143,0.5,1.6,2.1,3.7
1 season,,DET,NBA,,56.0,1499.0,18.7,0.638,0.018,0.444,10.6,28.1,19.3,21.0,1.4,2.9,18.7,16.3,3.0,2.1,5.1,0.164,0.3,1.8,2.1,1.5
1 season,,CHO,NBA,,14.0,380.0,13.5,0.535,0.0,0.479,8.8,21.3,14.8,13.2,1.5,4.0,15.7,11.1,0.4,0.3,0.7,0.091,-1.8,0.5,-1.3,0.1
