,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19855,3185,7238,0.44,993,2854,0.348,2192,4384,0.5,1415,1893,0.747,936,2752,3688,1845,569,331,1135,1811,8778
1,Team/G,,242.1,38.8,88.3,0.44,12.1,34.8,0.348,26.7,53.5,0.5,17.3,23.1,0.747,11.4,33.6,45.0,22.5,6.9,4.0,13.8,22.1,107.0
2,Lg Rank,,7,27,19,29.0,9,6,23.0,28,26,27.0,19,17,23.0,5,24,18,26,22,29,11,26,25
3,Year/Year,,0.3%,-0.7%,1.5%,-0.01,12.1%,20.3%,-0.026,-5.6%,-7.8%,0.012,17.2%,16.8%,0.003,12.8%,-0.1%,2.8%,-1.2%,-9.4%,4.4%,2.9%,20.1%,3.2%
4,Opponent,82.0,19855,3271,6969,0.469,786,2278,0.345,2485,4691,0.53,1470,1947,0.755,747,2834,3581,1940,566,419,1153,1748,8798
5,Opponent/G,,242.1,39.9,85.0,0.469,9.6,27.8,0.345,30.3,57.2,0.53,17.9,23.7,0.755,9.1,34.6,43.7,23.7,6.9,5.1,14.1,21.3,107.3
6,Lg Rank,,7,6,2,24.0,1,2,9.0,21,17,22.0,18,21,5.0,3,12,6,8,5,17,14,11,7
7,Year/Year,,0.3%,2.0%,-0.3%,0.011,-13.4%,-9.9%,-0.014,8.1%,5.2%,0.015,22.4%,25.8%,-0.021,-1.2%,0.0%,-0.2%,-6.0%,-5.2%,5.3%,-5.1%,15.7%,3.3%
