,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,0,Gilbert Arenas,PG,6-4,191,"January 6, 1982",United States,4,Arizona
1,7,Chucky Atkins,SG,5-11,160,"August 14, 1974",United States,6,South Florida
2,32,Andray Blatche,PF,6-11,235,"August 22, 1986",United States,R,
3,52,Calvin Booth,C,6-11,230,"May 7, 1976",United States,6,Penn State
4,3,Caron Butler,SF,6-7,228,"March 13, 1980",United States,3,UConn
5,6,Antonio Daniels,SG,6-4,195,"March 19, 1975",United States,8,Bowling Green
6,24,Jarvis Hayes,SG,6-7,220,"August 9, 1981",United States,2,"Western Carolina University, Georgia"
7,33,Brendan Haywood,C,7-0,268,"November 27, 1979",United States,4,UNC
8,4,Antawn Jamison,SF,6-8,223,"June 12, 1976",United States,7,UNC
9,1,Jared Jeffries,PF,6-11,230,"November 25, 1981",United States,3,Indiana
10,51,Michael Ruffin,C,6-9,246,"January 21, 1977",United States,5,Tulsa
11,35,Awvee Storey,SF,6-6,222,"April 18, 1977",United States,1,"Illinois, Arizona State"
12,21,Donell Taylor,SG,6-6,180,"July 26, 1982",United States,R,"Okaloosa-Walton Community College, UAB"
13,12,Billy Thomas,SG,6-4,208,"December 23, 1975",United States,1,Kansas
14,36,Etan Thomas,C,6-9,256,"April 1, 1978",United States,4,Syracuse
