Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,22.0,MIL,NBA,PF,7,0,8.7,1.0,2.1,0.467,0.4,0.9,0.5,0.6,1.3,0.444,0.567,0.3,0.4,0.667,0.4,0.9,1.3,0.3,0.0,0.0,0.3,0.6,2.7
Career,,,NBA,,7,0,8.7,1.0,2.1,0.467,0.4,0.9,0.5,0.6,1.3,0.444,0.567,0.3,0.4,0.667,0.4,0.9,1.3,0.3,0.0,0.0,0.3,0.6,2.7
