,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,52,Calvin Booth,C,6-11,230,"May 7, 1976",United States,9,Penn State
1,5,Bobby Brown,SG,6-2,175,"September 24, 1984",United States,R,Cal State Fullerton
2,3,Ike Diogu,PF,6-8,250,"September 11, 1983",United States,3,Arizona State
3,8,Quincy Douby,PG,6-3,175,"May 16, 1984",United States,2,Rutgers University
4,32,Francisco Garcia,SF,6-7,195,"December 31, 1981",Dominican Republic,3,Louisville
5,90,Drew Gooden,PF,6-10,250,"September 24, 1981",United States,6,Kansas
6,20,Donte Greene,SF,6-11,226,"February 21, 1988",Germany,R,Syracuse
7,31,Spencer Hawes,C,7-1,245,"April 28, 1988",United States,1,Washington
8,24,Bobby Jackson,PG,6-1,185,"March 13, 1973",United States,11,Minnesota
9,23,Kevin Martin,SG,6-7,199,"February 1, 1983",United States,4,Western Carolina University
10,7,Rashad McCants,SG,6-4,207,"September 25, 1984",United States,3,UNC
11,52,Brad Miller,C,6-11,244,"April 12, 1976",United States,10,Purdue
12,33,Mikki Moore,PF,6-11,225,"November 4, 1975",United States,10,Nebraska
13,5,Andres Nocioni,SF,6-7,225,"November 30, 1979",Argentina,4,
14,15,John Salmons,SF,6-7,210,"December 12, 1979",United States,6,Miami (FL)
15,15,Cedric Simmons,PF,6-9,235,"January 3, 1986",United States,2,NC State
16,17,Will Solomon,PG,6-1,185,"July 20, 1978",United States,1,Clemson
17,9,Kenny Thomas,PF,6-7,261,"July 25, 1977",United States,9,New Mexico
18,34,Jason Thompson,PF,6-11,250,"July 21, 1986",United States,R,Rider University
19,19,Beno Udrih,PG,6-3,205,"July 5, 1982",Slovenia,4,
20,22,Shelden Williams,PF,6-9,250,"October 21, 1983",United States,2,Duke
