,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19830,2849,6592,0.432,511,1433,0.357,2338,5159,0.453,1536,2048,0.75,1001,2591,3592,1743,576,369,1371,2028,7745
1,Team/G,,241.8,34.7,80.4,0.432,6.2,17.5,0.357,28.5,62.9,0.453,18.7,25.0,0.75,12.2,31.6,43.8,21.3,7.0,4.5,16.7,24.7,94.5
2,Lg Rank,,16,24,16,26.0,11,11,13.0,22,21,27.0,22,21,21.0,13,4,2,15,20,18,30,29,21
3,Year/Year,,0.0%,1.8%,-2.4%,0.018,19.1%,14.1%,0.015,-1.3%,-6.1%,0.022,15.5%,11.7%,0.025,-4.5%,2.9%,0.7%,-2.8%,-12.6%,-6.8%,3.8%,6.1%,5.3%
4,Opponent,82.0,19830,2763,6548,0.422,416,1245,0.334,2347,5303,0.443,1716,2305,0.744,979,2524,3503,1715,685,434,1272,1914,7658
5,Opponent/G,,241.8,33.7,79.9,0.422,5.1,15.2,0.334,28.6,64.7,0.443,20.9,28.1,0.744,11.9,30.8,42.7,20.9,8.4,5.3,15.5,23.3,93.4
6,Lg Rank,,16,6,14,1.0,4,10,2.0,5,16,2.0,24,26,7.0,17,24,22,12,26,24,9,11,7
7,Year/Year,,0.0%,-4.1%,-1.0%,-0.014,-5.2%,0.8%,-0.021,-3.9%,-1.4%,-0.012,2.6%,3.0%,-0.003,-3.2%,-5.9%,-5.1%,-9.3%,-1.3%,-2.7%,1.8%,13.7%,-2.8%
