,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,49,33,47,35,2.02,0.2,2.23,106.0,103.9,93.5,0.35,0.142,0.483,13.8,28.4,0.267,0.482,15.1,71.7,0.247,Pepsi Center,723949
1,Lg Rank,9,22,10,10,10.0,12.0,10.0,16.0,8.0,4.0,7.0,24.0,15.0,18.0,19.0,6.0,15.0,4.0,11.0,16.0,,12
