,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,22.0,Cam Reddish,SF,6-8,218,"September 1, 1999",us,2,Duke
1,11.0,Trae Young,PG,6-1,180,"September 19, 1998",us,3,Oklahoma
2,20.0,John Collins,PF,6-9,235,"September 23, 1997",us,4,Wake Forest
3,15.0,Clint Capela,C,6-10,240,"May 18, 1994",ch,7,
4,13.0,Bogdan Bogdanovic,SG,6-6,220,"August 18, 1992",rs,4,
5,12.0,De'Andre Hunter,SF,6-8,225,"December 2, 1997",us,2,Virginia
6,10.0,Gorgui Dieng,C,6-10,252,"January 18, 1990",sn,8,Louisville
7,3.0,Kevin Huerter,SG,6-7,190,"August 27, 1998",us,3,Maryland
8,1.0,Jalen Johnson,F,6-9,220,"December 18, 2001",us,R,Duke
9,4.0,Skylar Mays (TW),SG,6-4,205,"September 5, 1997",us,1,LSU
10,18.0,Solomon Hill,PF,6-6,226,"March 18, 1991",us,8,Arizona
11,2.0,Sharife Cooper (TW),G,6-1,180,"June 11, 2001",us,R,Auburn
12,7.0,Timothe Luwawu-Cabarrot,SF,6-7,220,"May 9, 1995",fr,5,
13,0.0,Delon Wright,SG,6-5,185,"April 26, 1992",us,6,Utah
14,,Onyeka Okongwu,C,6-8,235,"December 11, 2000",us,1,USC
15,,Danilo Gallinari,PF,6-10,233,"August 8, 1988",it,12,
16,,Lou Williams,PG,6-1,175,"October 27, 1986",us,16,
