Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2020-21,22.0,MEM,NBA,PF,59,1085,14.7,0.605,0.217,0.177,7.2,18.0,12.5,9.4,1.9,2.7,12.3,14.3,1.4,1.5,2.9,0.127,-1.3,0.9,-0.4,0.4
2021-22,23.0,MEM,NBA,PF,12,157,15.9,0.48,0.283,0.196,8.5,16.9,12.6,11.3,4.6,1.2,10.7,14.9,0.1,0.1,0.3,0.084,-0.5,0.6,0.1,0.1
Career,,,NBA,,71,1242,14.9,0.588,0.226,0.18,7.3,17.8,12.5,9.7,2.3,2.5,12.0,14.4,1.5,1.6,3.1,0.121,-1.2,0.9,-0.3,0.5
