Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2017-18,25.0,GSW,NBA,PF,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-19,26.0,TOR,NBA,PF,28.0,0.0,5.8,1.2,2.7,0.447,0.4,1.3,0.324,0.8,1.4,0.564,0.526,0.5,0.5,0.867,0.6,1.4,2.0,0.1,0.2,0.9,0.3,1.1,3.3
2019-20,27.0,TOR,NBA,C,62.0,0.0,13.2,2.3,4.8,0.472,0.6,1.9,0.322,1.7,2.9,0.569,0.535,1.5,1.9,0.784,1.7,2.7,4.5,0.4,0.4,1.0,0.5,1.8,6.6
2020-21,28.0,TOR,NBA,C,60.0,14.0,24.2,4.8,9.3,0.514,1.5,3.9,0.383,3.3,5.4,0.609,0.595,2.5,3.2,0.788,2.0,4.8,6.7,1.1,0.6,1.9,0.8,2.8,13.6
2021-22,29.0,TOR,NBA,PF,15.0,0.0,13.7,2.0,5.6,0.357,0.5,2.7,0.175,1.5,2.9,0.523,0.399,0.7,1.1,0.688,1.2,2.6,3.8,0.3,0.6,0.8,0.6,1.3,5.2
Career,,,NBA,,166.0,14.0,15.9,3.0,6.1,0.483,0.9,2.6,0.341,2.1,3.5,0.587,0.555,1.6,2.0,0.785,1.6,3.2,4.8,0.6,0.4,1.3,0.5,2.0,8.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,TOR,NBA,,165.0,14.0,16.0,3.0,6.2,0.484,0.9,2.6,0.342,2.1,3.6,0.587,0.556,1.6,2.1,0.785,1.6,3.2,4.8,0.6,0.4,1.3,0.5,2.0,8.5
1 season,,GSW,NBA,,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
