,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3038,6615,0.459,320,940,0.34,2718,5675,0.479,1765,2313,0.763,967,2473,3440,1958,750,489,1224,1878,8161
1,Team/G,,240.9,37.0,80.7,0.459,3.9,11.5,0.34,33.1,69.2,0.479,21.5,28.2,0.763,11.8,30.2,42.0,23.9,9.1,6.0,14.9,22.9,99.5
2,Lg Rank,,24,7,14,4.0,24,24,26.0,1,6,7.0,6,6,15.0,19,12,16,2,2,4,22,17,8
3,Year/Year,,0.1%,1.5%,-2.2%,0.017,-3.3%,-4.6%,0.004,2.1%,-1.8%,0.018,6.6%,7.1%,-0.003,-10.7%,3.6%,-0.9%,9.1%,0.7%,-6.0%,-4.2%,4.1%,2.4%
4,Opponent,82.0,19755,2950,6606,0.447,463,1342,0.345,2487,5264,0.472,1632,2189,0.746,975,2441,3416,1778,636,458,1342,1960,7995
5,Opponent/G,,240.9,36.0,80.6,0.447,5.6,16.4,0.345,30.3,64.2,0.472,19.9,26.7,0.746,11.9,29.8,41.7,21.7,7.8,5.6,16.4,23.9,97.5
6,Lg Rank,,24,16,15,15.0,15,21,9.0,15,11,17.0,18,20,9.0,16,15,15,20,22,27,2,4,17
7,Year/Year,,0.1%,-2.3%,-0.8%,-0.007,23.1%,27.1%,-0.011,-5.9%,-6.1%,0.001,11.0%,8.4%,0.018,-7.7%,-1.0%,-3.0%,-7.9%,-4.2%,-4.4%,-4.1%,3.4%,1.4%
