,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,2970,6650,0.447,401,1145,0.35,2569,5505,0.467,1698,2192,0.775,960,2502,3462,1872,554,383,1110,1668,8039
1,Team/G,,241.2,36.2,81.1,0.447,4.9,14.0,0.35,31.3,67.1,0.467,20.7,26.7,0.775,11.7,30.5,42.2,22.8,6.8,4.7,13.5,20.3,98.0
2,Lg Rank,,19,6,10,6.0,19,17,10.0,6,8,10.0,2,5,7.0,18,11,16,7,28,19,3,6,4
3,Year/Year,,-0.6%,-2.5%,-0.3%,-0.01,-31.5%,-25.0%,-0.033,4.4%,7.0%,-0.012,14.5%,14.7%,-0.001,9.6%,5.7%,6.8%,2.7%,-10.9%,11.3%,6.3%,-8.4%,-1.5%
4,Opponent,82.0,19780,3034,6719,0.452,456,1296,0.352,2578,5423,0.475,1428,1932,0.739,983,2521,3504,1870,615,406,1164,1878,7952
5,Opponent/G,,241.2,37.0,81.9,0.452,5.6,15.8,0.352,31.4,66.1,0.475,17.4,23.6,0.739,12.0,30.7,42.7,22.8,7.5,5.0,14.2,22.9,97.0
6,Lg Rank,,19,24,23,23.0,22,21,19.0,23,18,23.0,10,11,4.0,13,20,17,21,7,11,20,5,21
7,Year/Year,,-0.6%,-0.3%,1.2%,-0.007,-4.8%,1.4%,-0.023,0.5%,1.1%,-0.003,-9.3%,-8.6%,-0.006,-3.7%,-0.8%,-1.6%,-1.2%,13.3%,21.9%,-1.5%,11.5%,-2.3%
