,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19755,3314,7082,0.468,993,2789,0.356,2321,4293,0.541,1540,2092,0.736,820,2981,3801,2133,663,483,1240,1728,9161
1,Team/G,,240.9,40.4,86.4,0.468,12.1,34.0,0.356,28.3,52.4,0.541,18.8,25.5,0.736,10.0,36.4,46.4,26.0,8.1,5.9,15.1,21.1,111.7
2,Lg Rank,,24,19,29,10.0,9,9,10.0,23,28,6.0,8,3,26.0,18,5,9,8,12,3,27,18,17
3,Year/Year,,0.0%,5.6%,4.2%,0.006,12.0%,15.0%,-0.01,3.1%,-1.8%,0.025,12.0%,18.5%,-0.042,10.8%,6.2%,7.2%,16.0%,-6.4%,15.0%,2.9%,7.5%,7.3%
4,Opponent,82.0,19755,3276,7253,0.452,806,2273,0.355,2470,4980,0.496,1372,1822,0.753,733,2762,3495,1770,695,376,1136,1835,8730
5,Opponent/G,,240.9,40.0,88.5,0.452,9.8,27.7,0.355,30.1,60.7,0.496,16.7,22.2,0.753,8.9,33.7,42.6,21.6,8.5,4.6,13.9,22.4,106.5
6,Lg Rank,,24,8,11,8.0,2,1,15.0,17,27,3.0,7,9,2.0,1,6,2,1,27,9,15,4,4
7,Year/Year,,0.0%,7.2%,6.6%,0.002,3.6%,6.7%,-0.01,8.4%,6.6%,0.008,5.9%,8.5%,-0.018,3.2%,2.2%,2.4%,8.2%,2.5%,-1.1%,-7.2%,9.0%,6.6%
