,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,34,48,37,45,-1.35,0.25,-1.11,104.8,106.2,93.3,0.323,0.27,0.479,13.0,26.9,0.232,0.492,14.1,71.6,0.243,Oakland Arena,749185
1,Lg Rank,22,8,18,18,18.0,4.0,17.0,20.0,17.0,4.0,19.0,2.0,24.0,6.0,14.0,24.0,19.0,7.0,22.0,14.0,,10
