Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,21.0,SAS,NBA,PG,37,1,7.3,1.0,2.1,0.474,0.1,0.1,0.6,0.9,2.0,0.466,0.494,0.5,0.5,0.895,0.2,0.4,0.6,1.1,0.2,0.0,0.4,0.4,2.5
2021-22,22.0,SAS,NBA,PG,21,0,10.1,1.6,3.4,0.479,0.0,0.2,0.0,1.6,3.1,0.515,0.479,0.5,0.5,1.0,0.1,1.0,1.1,1.5,0.4,0.0,0.6,0.8,3.8
Career,,,NBA,,58,1,8.3,1.2,2.6,0.477,0.1,0.2,0.3,1.2,2.4,0.489,0.487,0.5,0.5,0.933,0.2,0.6,0.8,1.2,0.3,0.0,0.4,0.5,3.0
