,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19905,2984,6854,0.435,767,2169,0.354,2217,4685,0.473,1504,1918,0.784,886,2621,3507,1744,653,344,1059,1840,8239
1,Team/G,,242.7,36.4,83.6,0.435,9.4,26.5,0.354,27.0,57.1,0.473,18.3,23.4,0.784,10.8,32.0,42.8,21.3,8.0,4.2,12.9,22.4,100.5
2,Lg Rank,,2,29,25,30.0,15,14,17.0,26,20,30.0,12,12,12.0,10,27,24,21,13,22,6,29,29
3,Year/Year,,0.4%,-1.2%,-0.1%,-0.005,52.2%,42.6%,0.022,-11.8%,-12.2%,0.002,-5.1%,-5.2%,0.002,-3.3%,5.0%,2.8%,2.8%,-9.8%,-1.7%,-2.8%,3.2%,1.4%
4,Opponent,82.0,19905,2864,6465,0.443,813,2299,0.354,2051,4166,0.492,1658,2202,0.753,761,2692,3453,1645,574,410,1171,1708,8199
5,Opponent/G,,242.7,34.9,78.8,0.443,9.9,28.0,0.354,25.0,50.8,0.492,20.2,26.9,0.753,9.3,32.8,42.1,20.1,7.0,5.0,14.3,20.8,100.0
6,Lg Rank,,2,1,1,2.0,19,21,11.0,1,1,7.0,28,29,2.0,6,11,7,3,6,18,13,4,3
7,Year/Year,,0.4%,-2.8%,0.1%,-0.013,2.0%,5.2%,-0.011,-4.6%,-2.5%,-0.011,2.4%,4.5%,-0.015,-8.3%,-0.7%,-2.5%,-8.2%,-0.3%,-12.6%,-11.8%,-1.4%,-1.3%
