Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,22.0,DAL,NBA,PG,73,38,21.8,3.6,7.7,0.467,0.9,2.5,0.348,2.8,5.3,0.523,0.523,1.2,1.6,0.725,0.3,2.0,2.3,3.2,0.5,0.1,1.2,1.7,9.3
2019-20,23.0,DAL,NBA,PG,57,16,17.9,3.2,6.8,0.466,0.8,2.1,0.358,2.4,4.7,0.515,0.522,1.1,1.3,0.813,0.4,2.0,2.4,3.3,0.4,0.1,1.2,1.3,8.2
2020-21,24.0,DAL,NBA,PG,68,12,25.0,4.8,9.2,0.523,1.2,2.9,0.405,3.6,6.3,0.578,0.588,1.8,2.2,0.795,0.4,3.0,3.4,3.5,0.5,0.0,1.2,1.6,12.6
2021-22,25.0,DAL,NBA,PG,8,2,27.5,5.6,11.6,0.484,1.4,3.3,0.423,4.3,8.4,0.507,0.543,2.4,3.3,0.731,0.8,4.5,5.3,4.3,0.6,0.1,1.4,1.8,15.0
Career,,,NBA,,206,68,22.0,4.0,8.1,0.489,1.0,2.6,0.376,3.0,5.6,0.541,0.548,1.4,1.8,0.772,0.4,2.4,2.8,3.4,0.5,0.0,1.2,1.6,10.3
