,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17480,3114,6422,0.485,927,2462,0.377,2187,3960,0.552,1129,1406,0.803,758,2442,3200,1933,582,323,972,1374,8284
1,Team/G,,242.8,43.3,89.2,0.485,12.9,34.2,0.377,30.4,55.0,0.552,15.7,19.5,0.803,10.5,33.9,44.4,26.8,8.1,4.5,13.5,19.1,115.1
2,Lg Rank,,1,4,9,4.0,15,16,8.0,7,11,6.0,27,27,7.0,8,19,13,5,8,21,12,14,8
3,Year/Year,,-0.1%,2.9%,0.4%,0.012,17.3%,11.7%,0.018,-2.2%,-5.6%,0.019,-3.4%,-6.6%,0.027,-2.2%,1.6%,0.7%,0.4%,0.7%,-2.8%,-1.9%,-6.2%,3.4%
4,Opponent,72.0,17480,2883,6149,0.469,934,2570,0.363,1949,3579,0.545,1229,1589,0.773,652,2314,2966,1864,540,325,1014,1379,7929
5,Opponent/G,,242.8,40.0,85.4,0.469,13.0,35.7,0.363,27.1,49.7,0.545,17.1,22.1,0.773,9.1,32.1,41.2,25.9,7.5,4.5,14.1,19.2,110.1
6,Lg Rank,,1,7,3,18.0,20,22,11.0,5,4,26.0,17,16,9.0,4,2,1,24,12,7,14,15,8
7,Year/Year,,-0.1%,0.1%,-1.2%,0.006,7.0%,5.4%,0.006,-2.8%,-5.5%,0.015,-0.1%,-1.9%,0.014,-10.2%,-1.3%,-3.4%,2.0%,4.3%,1.7%,-1.2%,-6.4%,0.9%
