Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,22.0,LAC,NBA,SG,18,1,8.8,1.3,3.0,0.426,0.3,1.1,0.316,0.9,1.9,0.486,0.481,0.3,0.6,0.545,0.2,0.7,0.9,0.8,0.3,0.1,0.4,1.1,3.2
2020-21,23.0,LAC,NBA,SG,44,1,9.0,1.0,2.3,0.437,0.5,1.3,0.411,0.5,1.1,0.468,0.549,0.6,0.9,0.711,0.2,0.8,1.0,0.5,0.2,0.0,0.3,0.7,3.2
2021-22,24.0,LAC,NBA,SG,11,1,10.0,0.5,2.3,0.24,0.5,1.7,0.263,0.1,0.5,0.167,0.34,1.3,1.4,0.933,0.3,0.9,1.2,0.5,0.1,0.2,0.5,1.0,2.8
Career,,,NBA,,73,3,9.1,1.0,2.5,0.407,0.5,1.3,0.362,0.5,1.2,0.455,0.5,0.6,0.9,0.734,0.2,0.8,1.0,0.6,0.2,0.1,0.4,0.8,3.1
