,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,1990-91,23.0,PHI,NBA,SG,6.0,41.0,-5.0,0.282,0.125,0.25,0.0,2.7,1.4,0.0,1.2,0.0,14.5,22.1,-0.2,0.0,-0.2,-0.248,-12.1,-4.3,-16.4,-0.1
1,1993-94,26.0,BOS,NBA,SG,5.0,88.0,14.9,0.524,0.29,0.806,3.8,9.0,6.4,12.4,2.3,0.0,12.5,23.7,0.1,0.1,0.2,0.106,0.8,0.5,1.2,0.1
2,1994-95,27.0,BOS,NBA,SG,3.0,18.0,17.6,0.585,0.125,1.125,0.0,0.0,0.0,0.0,0.0,0.0,7.7,31.2,0.1,0.0,0.1,0.172,-1.0,-3.5,-4.5,0.0
3,Career,,,NBA,,14.0,147.0,9.7,0.474,0.218,0.691,2.3,6.1,4.2,7.4,1.7,0.0,12.2,24.1,0.0,0.1,0.0,0.015,-3.0,-1.3,-4.4,-0.1
4,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2 seasons,,BOS,NBA,,8.0,106.0,15.3,0.537,0.256,0.872,3.2,7.5,5.3,10.3,1.9,0.0,11.5,24.9,0.2,0.0,0.3,0.117,0.5,-0.2,0.3,0.1
6,1 season,,PHI,NBA,,6.0,41.0,-5.0,0.282,0.125,0.25,0.0,2.7,1.4,0.0,1.2,0.0,14.5,22.1,-0.2,0.0,-0.2,-0.248,-12.1,-4.3,-16.4,-0.1
