,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,35,Lonny Baxter,PF,6-8,260,"January 27, 1979",United States,1,Maryland
1,43,Corie Blount,PF,6-9,240,"January 4, 1969",United States,10,Cincinnati
2,9,Rick Brunson,PG,6-4,190,"June 14, 1972",United States,6,Temple
3,3,Tyson Chandler,PF,7-0,235,"October 2, 1982",United States,2,
4,1,Jamal Crawford,SG,6-5,185,"March 20, 1980",United States,3,Michigan
5,2,Eddy Curry,PF,7-0,295,"December 5, 1982",United States,2,
6,34,Antonio Davis,C,6-9,215,"October 31, 1968",United States,10,Texas-El Paso
7,20,Ronald Dupree,SF,6-7,209,"January 26, 1981",United States,R,LSU
8,21,Marcus Fizer,SF,6-9,262,"August 10, 1978",United States,3,Iowa State
9,13,Kendall Gill,SG,6-5,195,"May 25, 1968",United States,13,Illinois
10,12,Kirk Hinrich,PG,6-4,190,"January 2, 1981",United States,R,Kansas
11,6,Chris Jefferies,SF,6-8,225,"February 13, 1980",United States,1,"Arkansas, Fresno State"
12,8,Linton Johnson,SF,6-8,205,"June 13, 1980",United States,R,Tulane
13,42,Donyell Marshall,PF,6-9,218,"May 18, 1973",United States,9,UConn
14,31,Roger Mason,SG,6-5,200,"September 10, 1980",United States,1,Virginia
15,15,Jannero Pargo,PG,6-1,175,"October 22, 1979",United States,1,Arkansas
16,33,Scottie Pippen,SF,6-8,210,"September 25, 1965",United States,16,University of Central Arkansas
17,32,Eddie Robinson,SF,6-8,210,"April 19, 1976",United States,4,University of Central Oklahoma
18,5,Jalen Rose,SF,6-8,210,"January 30, 1973",United States,9,Michigan
19,45,Paul Shirley,PF,6-10,230,"December 23, 1977",United States,1,Iowa State
20,11,Jerome Williams,PF,6-9,206,"May 10, 1973",United States,7,Georgetown
