,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,8,Kobe Bryant,SG,6-6,212,"August 23, 1978",United States,7,
1,1,Maurice Carter,SG,6-5,210,"October 12, 1976",United States,R,LSU
2,7,Brian Cook,C,6-9,234,"December 4, 1980",United States,R,Illinois
3,2,Derek Fisher,SG,6-1,200,"August 9, 1974",United States,7,Little Rock
4,17,Rick Fox,SF,6-7,230,"July 24, 1969",Canada,12,UNC
5,3,Devean George,SF,6-8,220,"August 29, 1977",United States,4,Augsburg College
6,54,Horace Grant,PF,6-10,215,"July 4, 1965",United States,16,Clemson
7,11,Karl Malone,PF,6-9,250,"July 24, 1963",United States,18,Louisiana Tech
8,14,Stanislav Medvedenko,PF,6-10,250,"April 4, 1979",Ukraine,3,
9,34,Shaquille O'Neal,C,7-1,325,"March 6, 1972",United States,11,LSU
10,12,Jannero Pargo,PG,6-1,175,"October 22, 1979",United States,1,Arkansas
11,20,Gary Payton,PG,6-4,180,"July 23, 1968",United States,13,Oregon State
12,21,Kareem Rush,SG,6-6,215,"October 30, 1980",United States,1,Missouri
13,9,Bryon Russell,SF,6-7,225,"December 31, 1970",United States,10,Cal State Long Beach
14,31,Jamal Sampson,C,6-11,235,"May 15, 1983",United States,1,California
15,5,Ime Udoka,SF,6-6,215,"August 9, 1977",United States,R,"San Francisco, Portland State"
16,4,Luke Walton,PF,6-8,235,"March 28, 1980",United States,R,Arizona
