,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17405,3085,6608,0.467,803,2258,0.356,2282,4350,0.525,1184,1536,0.771,803,2543,3346,1938,655,364,957,1349,8157
1,Team/G,,241.7,42.8,91.8,0.467,11.2,31.4,0.356,31.7,60.4,0.525,16.4,21.3,0.771,11.2,35.3,46.5,26.9,9.1,5.1,13.3,18.7,113.3
2,Lg Rank,,11,7,2,18.0,24,23,20.0,4,3,20.0,19,17,18.0,2,9,4,4,1,12,10,9,15
3,Year/Year,,0.4%,0.7%,1.0%,-0.001,2.0%,-0.3%,0.008,0.2%,1.7%,-0.008,-1.0%,-2.0%,0.008,8.0%,-2.4%,-0.1%,-0.0%,15.3%,-7.3%,-12.8%,-11.5%,0.6%
4,Opponent,72.0,17405,2953,6387,0.462,926,2526,0.367,2027,3861,0.525,1251,1588,0.788,704,2515,3219,1827,552,377,1068,1318,8083
5,Opponent/G,,241.7,41.0,88.7,0.462,12.9,35.1,0.367,28.2,53.6,0.525,17.4,22.1,0.788,9.8,34.9,44.7,25.4,7.7,5.2,14.8,18.3,112.3
6,Lg Rank,,11,13,16,11.0,18,18,18.0,12,10,11.0,20,15,27.0,12,20,18,19,18,20,7,25,16
7,Year/Year,,0.4%,1.0%,-1.8%,0.013,-0.3%,-0.7%,0.002,1.6%,-2.4%,0.021,-11.3%,-11.9%,0.005,-5.6%,1.2%,-0.3%,2.1%,-4.3%,-1.0%,0.3%,-9.3%,-1.3%
