Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016-17,24.0,SAS,NBA,PF,67.0,808.0,12.9,0.609,0.739,0.145,3.2,10.4,6.9,8.3,1.3,2.8,11.4,15.7,1.1,1.2,2.3,0.135,0.5,0.8,1.3,0.7
2017-18,25.0,SAS,NBA,PF,77.0,1086.0,14.1,0.588,0.689,0.134,1.8,13.9,7.8,10.3,1.2,2.1,8.5,17.4,1.6,1.4,3.1,0.135,1.0,0.6,1.6,1.0
2018-19,26.0,SAS,NBA,PF,76.0,1632.0,13.0,0.632,0.746,0.132,1.6,16.0,8.8,8.2,1.0,1.7,8.2,14.1,2.6,1.5,4.0,0.118,1.1,0.2,1.3,1.4
2019-20,27.0,WAS,NBA,PF,54.0,1583.0,15.5,0.628,0.774,0.2,2.3,15.1,8.5,8.4,1.1,1.8,8.2,19.0,3.0,0.5,3.5,0.107,2.7,-1.8,0.9,1.1
2020-21,28.0,WAS,NBA,PF,57.0,1464.0,11.4,0.62,0.895,0.241,1.3,10.8,6.1,4.4,1.0,0.7,5.9,15.9,2.1,1.0,3.1,0.101,0.4,-1.4,-1.0,0.4
2021-22,29.0,WAS,NBA,PF,7.0,118.0,7.6,0.523,0.789,0.184,0.9,9.3,5.4,4.8,0.4,0.0,6.8,16.5,0.1,0.1,0.1,0.06,-2.6,-2.4,-5.0,-0.1
Career,,,NBA,,338.0,6691.0,13.3,0.617,0.777,0.178,1.9,13.5,7.7,7.7,1.1,1.7,8.1,16.4,10.4,5.7,16.1,0.115,1.2,-0.5,0.6,4.5
,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,SAS,NBA,,220.0,3526.0,13.3,0.612,0.725,0.136,2.0,14.0,8.1,8.8,1.1,2.1,9.0,15.5,5.3,4.1,9.3,0.127,0.9,0.5,1.4,3.0
3 seasons,,WAS,NBA,,118.0,3165.0,13.3,0.621,0.826,0.217,1.8,12.9,7.2,6.4,1.0,1.3,7.2,17.5,5.1,1.6,6.8,0.102,1.4,-1.6,-0.2,1.4
