,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,62,20,61,21,7.72,0.28,8.0,110.5,102.4,95.0,0.24,0.257,0.537,13.5,22.7,0.188,0.482,12.8,76.4,0.184,AT&T Center,755031
1,Lg Rank,1,30,1,1,1.0,15.0,1.0,7.0,3.0,10.0,30.0,16.0,2.0,12.0,24.0,27.0,4.0,23.0,4.0,3.0,,9
