,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19780,2813,6554,0.429,377,1185,0.318,2436,5369,0.454,1572,2015,0.78,897,2358,3255,1540,573,393,1182,1643,7575
1,Team/G,,241.2,34.3,79.9,0.429,4.6,14.5,0.318,29.7,65.5,0.454,19.2,24.6,0.78,10.9,28.8,39.7,18.8,7.0,4.8,14.4,20.0,92.4
2,Lg Rank,,17,30,24,30.0,27,27,29.0,25,9,30.0,11,15,6.0,16,29,28,30,20,19,16,10,30
3,Year/Year,,-0.3%,-3.8%,0.3%,-0.018,-42.2%,-31.7%,-0.058,7.2%,11.8%,-0.02,1.9%,1.8%,0.001,5.5%,-2.4%,-0.3%,-5.9%,2.5%,0.5%,10.0%,-10.6%,-5.8%
4,Opponent,82.0,19780,3172,6593,0.481,468,1278,0.366,2704,5315,0.509,1511,2021,0.748,925,2683,3608,1960,638,421,1149,1647,8323
5,Opponent/G,,241.2,38.7,80.4,0.481,5.7,15.6,0.366,33.0,64.8,0.509,18.4,24.6,0.748,11.3,32.7,44.0,23.9,7.8,5.1,14.0,20.1,101.5
6,Lg Rank,,17,20,9,27.0,3,3,27.0,24,22,24.0,15,18,6.0,22,26,27,28,25,21,19,23,17
7,Year/Year,,-0.3%,7.4%,3.3%,0.019,-22.0%,-16.8%,-0.024,14.9%,9.6%,0.023,-13.1%,-11.4%,-0.014,6.1%,6.3%,6.3%,9.3%,12.5%,7.1%,4.2%,-2.0%,1.0%
