,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,47,25,47,25,4.93,-0.11,4.82,117.1,112.1,97.1,0.219,0.383,0.557,12.1,24.7,0.176,0.545,12.9,78.9,0.2,Ball Arena,54563
1,Lg Rank,5,25,6,6,6.0,21.0,6.0,7.0,12.0,27.0,28.0,17.0,6.0,13.0,2.0,28.0,21.0,10.0,7.0,21.0,,14
