,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,34,48,35,47,-2.1,0.41,-1.69,105.2,107.4,98.0,0.256,0.308,0.504,11.7,18.5,0.192,0.509,12.4,76.8,0.177,Smoothie King Center,663099
1,Lg Rank,21,10,22,22,22.0,6.0,22.0,26.0,9.0,8.0,24.0,16.0,20.0,4.0,29.0,25.0,12.0,19.0,13.0,4.0,,24
