Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,20.0,CLE,NBA,PF,15,15,33.7,5.8,11.7,0.494,0.5,1.7,0.308,5.3,10.0,0.527,0.517,2.5,3.2,0.771,1.7,6.3,8.0,2.5,1.0,1.6,1.8,2.0,14.6
Career,,,NBA,,15,15,33.7,5.8,11.7,0.494,0.5,1.7,0.308,5.3,10.0,0.527,0.517,2.5,3.2,0.771,1.7,6.3,8.0,2.5,1.0,1.6,1.8,2.0,14.6
