,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,72.0,17380,2897,6331,0.458,995,2663,0.374,1902,3668,0.519,1329,1670,0.796,685,2583,3268,1816,636,358,1067,1559,8118
1,Team/G,,241.4,40.2,87.9,0.458,13.8,37.0,0.374,26.4,50.9,0.519,18.5,23.2,0.796,9.5,35.9,45.4,25.2,8.8,5.0,14.8,21.7,112.8
2,Lg Rank,,16,21,23,20.0,3,6,5.0,27,26,21.0,13,17,6.0,24,7,11,11,2,13,17,21,13
3,Year/Year,,-0.4%,-4.6%,-1.3%,-0.016,11.6%,9.4%,0.007,-11.4%,-7.9%,-0.021,4.5%,5.5%,-0.008,-0.7%,0.7%,0.4%,-0.8%,6.5%,-6.7%,5.7%,3.0%,-1.5%
4,Opponent,72.0,17380,2721,6359,0.428,943,2798,0.337,1778,3561,0.499,1284,1670,0.769,786,2530,3316,1841,520,395,1212,1466,7669
5,Opponent/G,,241.4,37.8,88.3,0.428,13.1,38.9,0.337,24.7,49.5,0.499,17.8,23.2,0.769,10.9,35.1,46.1,25.6,7.2,5.5,16.8,20.4,106.5
6,Lg Rank,,16,1,13,2.0,25,29,1.0,1,2,3.0,14,15,12.0,26,19,24,26,11,23,2,19,1
7,Year/Year,,-0.4%,-6.2%,-1.5%,-0.021,21.8%,24.5%,-0.008,-16.3%,-15.4%,-0.006,4.5%,4.0%,0.004,3.2%,2.8%,2.9%,4.2%,-4.8%,22.2%,12.7%,-0.8%,-1.7%
