,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,82.0,19880,3210,6675,0.481,663,1764,0.376,2547,4911,0.519,1365,1725,0.791,666,2721,3387,2058,695,446,1206,1427,8448
1,Team/G,,242.4,39.1,81.4,0.481,8.1,21.5,0.376,31.1,59.9,0.519,16.6,21.0,0.791,8.1,33.2,41.3,25.1,8.5,5.4,14.7,17.4,103.0
2,Lg Rank,,4,2,19,2.0,7,7,4.0,6,22,3.0,15,21,3.0,29,4,21,1,6,9,17,1,4
3,Year/Year,,0.4%,-1.0%,-1.7%,0.003,-3.3%,1.1%,-0.017,-0.4%,-2.6%,0.011,3.0%,-2.7%,0.044,-21.5%,1.7%,-3.9%,8.4%,14.2%,22.5%,8.5%,0.5%,-0.6%
4,Opponent,82.0,19880,3079,6960,0.442,519,1471,0.353,2560,5489,0.466,1246,1639,0.76,912,2577,3489,1756,675,405,1221,1565,7923
5,Opponent/G,,242.4,37.5,84.9,0.442,6.3,17.9,0.353,31.2,66.9,0.466,15.2,20.0,0.76,11.1,31.4,42.5,21.4,8.2,4.9,14.9,19.1,96.6
6,Lg Rank,,4,19,26,8.0,5,5,12.0,25,30,4.0,5,4,22.0,18,16,18,8,23,16,12,23,11
7,Year/Year,,0.4%,-1.3%,0.8%,-0.009,1.4%,1.5%,-0.001,-1.9%,0.5%,-0.012,7.6%,7.0%,0.004,7.9%,1.7%,3.3%,9.5%,11.1%,-1.2%,8.5%,1.3%,0.1%
