,StatType,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Team,73.0,17570,2871,6468,0.444,807,2354,0.343,2064,4114,0.502,1282,1656,0.774,751,2498,3249,1747,599,396,937,1336,7831
1,Team/G,,240.7,39.3,88.6,0.444,11.1,32.2,0.343,28.3,56.4,0.502,17.6,22.7,0.774,10.3,34.2,44.5,23.9,8.2,5.4,12.8,18.3,107.3
2,Lg Rank,,9,27,17,27.0,22,19,25.0,18,10,27.0,19,20,17.0,15,19,16,18,8,8,4,2,24
3,Year/Year,,-0.2%,-2.7%,-0.6%,-0.01,-3.3%,0.4%,-0.013,-2.5%,-1.1%,-0.007,17.0%,18.1%,-0.007,2.6%,-3.3%,-2.0%,-6.3%,23.9%,-0.0%,-2.7%,-1.7%,-0.0%
4,Opponent,73.0,17570,2949,6343,0.465,893,2453,0.364,2056,3890,0.529,1114,1445,0.771,660,2616,3276,1804,511,338,1065,1420,7905
5,Opponent/G,,240.7,40.4,86.9,0.465,12.2,33.6,0.364,28.2,53.3,0.529,15.3,19.8,0.771,9.0,35.8,44.9,24.7,7.0,4.6,14.6,19.5,108.3
6,Lg Rank,,9,13,7,18.0,16,12,23.0,12,9,17.0,3,4,14.0,2,24,15,17,5,12,14,28,5
7,Year/Year,,-0.2%,1.2%,-0.8%,0.009,16.9%,11.3%,0.017,-4.4%,-7.2%,0.015,-6.3%,-5.5%,-0.007,0.3%,0.6%,0.5%,7.1%,-0.2%,4.9%,12.4%,3.8%,1.6%
