,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,20,62,22,60,-6.99,-0.14,-7.12,101.6,109.1,92.2,0.197,0.223,0.485,13.7,25.4,0.149,0.508,11.8,74.6,0.195,Amway Center,722716
1,Lg Rank,30,1,29,29,29.0,17.0,29.0,27.0,25.0,14.0,30.0,20.0,20.0,12.0,22.0,29.0,22.0,30.0,5.0,8.0,,15
