,No.,Player,Pos,Ht,Wt,Birth Date,Unnamed: 6,Exp,College
0,41,Cameron Bairstow,C,6-9,250,"December 7, 1990",Australia,1,New Mexico
1,0,Aaron Brooks,PG,6-0,161,"January 14, 1985",United States,7,Oregon
2,21,Jimmy Butler,SG,6-7,230,"September 14, 1989",United States,4,Marquette
3,34,Mike Dunleavy,SF,6-9,230,"September 15, 1980",United States,13,Duke
4,6,Cristiano Felicio,C,6-11,270,"July 7, 1992",Brazil,R,
5,16,Pau Gasol,C,7-0,250,"July 6, 1980",Spain,14,
6,22,Taj Gibson,PF,6-9,232,"June 24, 1985",United States,6,USC
7,12,Kirk Hinrich,PG,6-4,190,"January 2, 1981",United States,12,Kansas
8,7,Justin Holiday,SG,6-6,180,"April 5, 1989",United States,2,Washington
9,3,Doug McDermott,SF,6-7,225,"January 3, 1992",United States,1,Creighton
10,44,Nikola Mirotic,PF,6-10,250,"February 11, 1991",Montenegro,1,
11,55,E'Twaun Moore,SG,6-3,191,"February 25, 1989",United States,4,Purdue
12,13,Joakim Noah,C,6-11,230,"February 25, 1985",United States,8,Florida
13,5,Bobby Portis,PF,6-10,250,"February 10, 1995",United States,R,Arkansas
14,1,Derrick Rose,PG,6-2,200,"October 4, 1988",United States,6,Memphis
15,20,Tony Snell,SF,6-6,213,"November 10, 1991",United States,2,New Mexico
