Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2008-09,20.0,MIN,NBA,C,81.0,2048.0,18.3,0.538,0.028,0.488,15.1,27.3,21.0,6.8,0.9,1.9,12.4,21.0,3.4,1.9,5.3,0.124,0.4,-1.6,-1.1,0.4
2009-10,21.0,MIN,NBA,PF,60.0,1714.0,20.7,0.549,0.164,0.427,14.5,28.6,21.5,12.9,1.3,1.0,13.2,22.4,3.4,1.5,4.9,0.138,2.7,-1.2,1.5,1.5
2010-11,22.0,MIN,NBA,PF,73.0,2611.0,24.3,0.593,0.206,0.486,13.7,34.2,23.6,11.8,0.9,0.8,11.1,22.9,8.9,2.5,11.4,0.21,5.7,-1.3,4.4,4.2
2011-12,23.0,MIN,NBA,PF,55.0,2145.0,25.4,0.568,0.266,0.434,11.6,26.4,19.0,10.0,1.1,0.9,9.2,28.8,7.6,2.3,10.0,0.223,6.1,-0.9,5.2,3.9
2012-13,24.0,MIN,NBA,PF,18.0,618.0,17.9,0.458,0.309,0.477,11.5,35.9,23.3,11.8,1.1,1.1,9.8,28.9,0.1,0.9,1.1,0.084,1.4,-1.0,0.4,0.4
2013-14,25.0,MIN,NBA,PF,77.0,2797.0,26.9,0.591,0.355,0.445,8.5,29.5,18.7,21.4,1.0,1.0,10.3,28.8,10.6,3.7,14.3,0.245,8.3,0.6,8.9,7.7
2014-15,26.0,CLE,NBA,PF,75.0,2532.0,18.8,0.562,0.412,0.337,6.5,26.3,16.6,10.7,1.0,1.2,10.0,21.7,5.8,2.9,8.7,0.165,3.2,-0.4,2.7,3.0
2015-16,27.0,CLE,NBA,PF,77.0,2424.0,19.0,0.553,0.449,0.321,7.0,28.4,17.8,12.2,1.2,1.4,11.3,23.4,4.7,3.8,8.5,0.169,3.0,0.3,3.3,3.3
2016-17,28.0,CLE,NBA,PF,60.0,1885.0,21.1,0.573,0.449,0.34,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,4.0,2.4,6.4,0.163,3.3,-1.2,2.1,1.9
2017-18,29.0,CLE,NBA,C,59.0,1651.0,22.4,0.614,0.453,0.365,7.0,29.8,18.6,9.8,1.3,1.2,9.6,25.1,4.7,1.6,6.4,0.185,4.5,-1.3,3.3,2.2
2018-19,30.0,CLE,NBA,PF,22.0,598.0,19.5,0.561,0.519,0.403,5.9,40.0,22.2,12.8,0.5,0.7,11.2,27.4,1.0,0.4,1.3,0.106,3.3,-1.6,1.6,0.6
2019-20,31.0,CLE,NBA,PF,56.0,1780.0,17.9,0.599,0.536,0.301,3.3,31.1,17.1,15.4,0.9,0.9,14.5,23.1,2.5,1.3,3.8,0.101,2.6,-0.5,2.0,1.8
2020-21,32.0,CLE,NBA,PF,25.0,622.0,15.1,0.556,0.619,0.202,3.0,31.2,16.7,16.0,1.3,0.3,12.2,21.9,0.3,0.6,0.9,0.073,0.8,-0.8,0.0,0.3
2021-22,33.0,CLE,NBA,PF,8.0,166.0,16.5,0.484,0.403,0.333,7.2,31.3,19.4,17.1,0.6,0.5,8.8,23.9,0.2,0.3,0.4,0.124,1.0,-0.4,0.6,0.1
Career,,,NBA,,746.0,23591.0,21.3,0.57,0.349,0.395,9.4,29.6,19.4,12.5,1.1,1.1,11.0,24.6,57.2,26.2,83.4,0.17,4.0,-0.7,3.3,31.4
,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,CLE,NBA,,382.0,11658.0,19.4,0.574,0.468,0.33,6.4,29.5,18.0,12.0,1.1,1.1,11.2,23.9,23.1,13.3,36.4,0.15,3.1,-0.6,2.5,13.3
6 seasons,,MIN,NBA,,364.0,11933.0,23.2,0.566,0.236,0.457,12.3,29.8,20.9,13.0,1.0,1.1,10.9,25.3,34.1,12.9,47.0,0.189,4.8,-0.8,4.0,18.2
