,StatType,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,eFG%,TOV%,ORB%,FT/FGA,OppeFG%,OppTOV%,DRB%,OppFT/FGA,Arena,Attendance
0,Team,41,41,42,40,0.43,-0.39,0.03,107.4,107.0,95.3,0.259,0.256,0.487,12.3,27.0,0.206,0.507,12.4,76.8,0.169,United Center,888882
1,Lg Rank,15,14,14,14,14.0,27.0,14.0,20.0,6.0,20.0,21.0,28.0,30.0,10.0,4.0,19.0,10.0,20.0,11.0,2.0,,1
