Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2014-15,19.0,ORL,NBA,PF,47.0,797.0,11.4,0.517,0.231,0.293,6.4,17.8,12.0,6.3,1.3,2.2,13.9,15.5,0.3,0.7,1.0,0.06,-2.6,-0.1,-2.7,-0.2
2015-16,20.0,ORL,NBA,PF,78.0,1863.0,17.0,0.541,0.245,0.333,9.0,21.3,15.1,10.3,1.6,2.4,9.0,17.3,3.2,2.2,5.4,0.139,0.9,0.1,1.0,1.4
2016-17,21.0,ORL,NBA,SF,80.0,2298.0,14.5,0.53,0.309,0.251,5.3,14.1,9.6,10.5,1.4,1.4,8.5,20.1,2.0,1.7,3.7,0.077,-0.3,-0.7,-1.0,0.6
2017-18,22.0,ORL,NBA,PF,58.0,1909.0,16.5,0.53,0.395,0.26,5.0,21.5,13.2,11.7,1.5,1.9,10.0,24.7,0.9,2.0,2.9,0.072,0.9,-0.6,0.3,1.1
2018-19,23.0,ORL,NBA,PF,78.0,2633.0,15.1,0.538,0.332,0.242,5.2,18.4,11.7,16.6,1.1,1.8,12.3,21.8,1.8,3.3,5.1,0.093,0.3,0.3,0.6,1.7
2019-20,24.0,ORL,NBA,PF,62.0,2017.0,15.1,0.516,0.309,0.292,5.5,20.3,12.7,17.4,1.2,1.7,10.4,20.7,1.4,2.3,3.7,0.087,-0.1,0.1,0.0,1.0
2020-21,25.0,TOT,NBA,PF,50.0,1384.0,14.5,0.547,0.353,0.299,6.0,16.4,11.1,17.8,1.2,2.3,14.7,20.7,0.7,1.2,1.9,0.066,0.2,-0.2,0.0,0.7
2020-21,25.0,ORL,NBA,PF,25.0,736.0,14.9,0.537,0.382,0.358,5.3,18.5,11.7,23.0,1.1,2.5,16.5,23.8,0.0,0.6,0.6,0.037,0.6,0.0,0.6,0.5
2020-21,25.0,DEN,NBA,PF,25.0,648.0,14.1,0.564,0.311,0.214,6.7,13.9,10.3,11.8,1.3,2.1,11.7,17.2,0.7,0.6,1.3,0.099,-0.1,-0.5,-0.6,0.2
2021-22,26.0,DEN,NBA,PF,19.0,598.0,16.4,0.592,0.265,0.255,7.1,14.5,10.7,10.5,0.9,2.5,11.7,18.4,1.1,0.5,1.6,0.128,0.2,-0.6,-0.4,0.2
Career,,,NBA,,472.0,13499.0,15.2,0.535,0.321,0.273,6.0,18.4,12.1,13.4,1.3,1.9,10.9,20.5,11.3,13.9,25.2,0.09,0.1,-0.2,-0.1,6.6
,,,,,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,ORL,NBA,,428.0,12253.0,15.2,0.531,0.323,0.276,5.9,18.8,12.2,13.6,1.3,1.9,10.8,20.8,9.5,12.8,22.3,0.087,0.1,-0.1,0.0,6.1
2 seasons,,DEN,NBA,,44.0,1246.0,15.2,0.577,0.289,0.234,6.9,14.2,10.5,11.2,1.1,2.3,11.7,17.8,1.8,1.1,2.9,0.113,0.0,-0.5,-0.5,0.5
